experiment,checkpoint,agent,agent1_rew,agent2_rew,agent3_rew,agent4_rew,vs_random,agent_random
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,000500000,first_0,-9.983471074380166,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,001000000,first_0,-9.845070422535212,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,001500000,first_0,-9.885714285714286,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,002000000,first_0,-9.907894736842104,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,002500000,first_0,-9.676923076923076,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,003000000,first_0,-9.98936170212766,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,003500000,first_0,-9.962962962962964,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,004000000,first_0,-9.894117647058824,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,004500000,first_0,-9.974025974025974,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,005000000,first_0,-9.573770491803279,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,005000000,first_0,-37.028169014084504,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,005500000,first_0,-9.623188405797102,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,006000000,first_0,-9.945054945054945,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,006500000,first_0,-9.962025316455696,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,007000000,first_0,-9.96938775510204,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,007500000,first_0,-9.974358974358974,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,008000000,first_0,-9.955056179775282,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,008500000,first_0,-9.922222222222222,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,009000000,first_0,-9.96629213483146,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,009500000,first_0,-9.93421052631579,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,010000000,first_0,-9.988095238095237,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,005500000,first_0,-36.46478873239437,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,010500000,first_0,-9.922077922077921,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,011000000,first_0,-9.975308641975309,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,011500000,first_0,-9.955555555555556,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,012000000,first_0,-9.823529411764707,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,012500000,first_0,-9.936170212765957,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,013000000,first_0,-9.930232558139535,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,013500000,first_0,-9.87012987012987,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,014000000,first_0,-9.780821917808218,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,014500000,first_0,-9.987951807228916,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,015000000,first_0,-9.96629213483146,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,006000000,first_0,-32.563380281690144,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,015500000,first_0,-9.920454545454545,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,016000000,first_0,-9.96629213483146,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,016500000,first_0,-9.946808510638299,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,017000000,first_0,-9.956989247311828,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,017500000,first_0,-9.97752808988764,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,018000000,first_0,-9.967391304347826,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,018500000,first_0,-9.96808510638298,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,019000000,first_0,-9.98989898989899,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,019500000,first_0,-9.99074074074074,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,020000000,first_0,-9.967391304347826,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,006500000,first_0,-24.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S0,020000000,first_0,-1.267605633802817,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,020500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,021000000,first_0,-9.976190476190476,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,021500000,first_0,-9.938271604938272,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,022000000,first_0,-9.965116279069768,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,022500000,first_0,-9.956521739130435,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,023000000,first_0,-9.975609756097562,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,023500000,first_0,-9.977011494252874,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,024000000,first_0,-9.967032967032967,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,024500000,first_0,-9.931034482758621,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,025000000,first_0,-9.96629213483146,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,007000000,first_0,-35.028169014084504,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,025500000,first_0,-9.823529411764707,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,026000000,first_0,-9.954022988505747,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,026500000,first_0,-9.96,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,027000000,first_0,-9.962962962962964,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,027500000,first_0,-9.978260869565217,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,028000000,first_0,-9.98913043478261,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,028500000,first_0,-9.988095238095237,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,029000000,first_0,-9.962962962962964,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,029500000,first_0,-9.91764705882353,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,030000000,first_0,-9.988636363636363,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,007500000,first_0,-25.929577464788732,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,030500000,first_0,-9.91304347826087,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,031000000,first_0,-9.93421052631579,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,031500000,first_0,-9.886075949367088,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,032000000,first_0,-9.928571428571429,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,032500000,first_0,-9.98876404494382,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,033000000,first_0,-9.85135135135135,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,033500000,first_0,-9.967032967032967,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,034000000,first_0,-9.967032967032967,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,034500000,first_0,-9.977272727272727,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,035000000,first_0,-9.941176470588236,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,008000000,first_0,-27.690140845070424,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,035500000,first_0,-9.977777777777778,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,036000000,first_0,-9.852941176470589,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,036500000,first_0,-9.926829268292684,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,037000000,first_0,-9.962025316455696,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,037500000,first_0,-9.696969696969697,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,038000000,first_0,-9.863013698630137,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,038500000,first_0,-9.884057971014492,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,039000000,first_0,-9.942857142857143,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,039500000,first_0,-9.950617283950617,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,040000000,first_0,-9.939759036144578,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,008500000,first_0,-12.070422535211268,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,040500000,first_0,-9.929577464788732,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,041000000,first_0,-9.828947368421053,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,041500000,first_0,-9.975308641975309,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,042000000,first_0,-9.828947368421053,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,042500000,first_0,-9.876712328767123,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,043000000,first_0,-9.867647058823529,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,043500000,first_0,-9.723076923076922,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,044000000,first_0,-9.692307692307692,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,044500000,first_0,-9.88,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,045000000,first_0,-9.757142857142858,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,009000000,first_0,-20.676056338028168,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,045500000,first_0,-9.623188405797102,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,046000000,first_0,-9.742857142857142,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,046500000,first_0,-9.483333333333333,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,047000000,first_0,-9.392857142857142,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,047500000,first_0,-9.883116883116884,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,048000000,first_0,-9.855072463768115,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,048500000,first_0,-9.580645161290322,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,049000000,first_0,-8.770833333333334,nan,nan,nan,False,False
experiments/ppo_train/shared_ppo_surround_v1_RB1_F50000000_S0,049500000,first_0,-8.5625,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,000500000,first_0,-9.991666666666667,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,009500000,first_0,-5.309859154929577,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,001000000,first_0,-9.839506172839506,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,001500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,002000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,002500000,first_0,-9.990196078431373,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,003000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,003500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,004000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,004500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,005000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,005500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,010000000,first_0,-12.859154929577464,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,006000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,006500000,first_0,-9.981981981981981,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,007000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,007500000,first_0,-9.88,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,008000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,008500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,009000000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,009500000,first_0,-9.838709677419354,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,010000000,first_0,-9.428571428571429,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,010500000,first_0,-9.945454545454545,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,010500000,first_0,-4.028169014084507,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,011000000,first_0,-9.478260869565217,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,011500000,first_0,-9.716417910447761,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,012000000,first_0,-9.639344262295081,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,012500000,first_0,-9.686567164179104,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,013000000,first_0,-9.928571428571429,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,013500000,first_0,-9.588235294117647,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,014000000,first_0,-9.661764705882353,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,014500000,first_0,-10.0,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,015000000,first_0,-9.89090909090909,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,015500000,first_0,-9.306451612903226,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_boxing_v1_RB1000000_F50000000_S2,011000000,first_0,-19.591549295774648,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,016000000,first_0,-9.755555555555556,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,016500000,first_0,-9.992857142857142,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,017000000,first_0,-9.51388888888889,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,017500000,first_0,-8.788461538461538,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,018000000,first_0,-9.61111111111111,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,018500000,first_0,-9.507246376811594,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,019000000,first_0,-7.487804878048781,nan,nan,nan,False,False
experiments/ppo_train/shared_rainbow_surround_v1_RB1000000_F50000000_S1,019500000,first_0,-8.702127659574469,nan,nan,nan,False,False
